,title,overview,genre_ids,id,popularity
268,The Velvet Queen,"High up on the Tibetan plateau. Amongst unexplored and inaccessible valleys lies one of the last sanctuaries of the wild world, where rare and undiscovered fauna lives.  Vincent Munier, one of the world’s most renowned wildlife photographers takes the adventurer and novelist Sylvain Tesson (In the Forest of Siberia) with him on his latest mission. For several weeks, they’ll explore these valleys searching for unique animals and try to spot the snow leopard, one of the rarest and most difficult big cats to approach.",[99],842356,5.314
272,Baghdad in My Shadow,"A wide variety of Iraqis in exile meet at Café Abu Nawas in London, including the architect Amal, the poet Taufiq and the gay IT specialist Muhannad. They all want to finally feel free in London - something that was denied them in their homeland. But adversity threatens...",[53],488695,3.2110000000000003
273,Los Muertos: The Dead,Mexican feature film,[],675043,2.931
274,Ёлки 8,"Continuation of the New Year saga ""Yolki"". This time, all the stories in the film will be based on real events.",[35],900246,4.797
275,Rapture,"José Sirgado is a low-budget filmmaker whose heroin addiction distorts his perspective of the real world. Although he is a depressed and unstable individual, his mood improves when he receives the mysterious films of Pedro, with whom he shares his passion for cinema.","[18, 14, 27]",4494,2.878
276,Undying,A tragic car accident puts a woman in a two year coma. She wakes up to find her fiance' is dead and her friends have abandoned her. So she calls on an evil spirit to raise her fiance' from the dead and exact revenge. But revenge always comes with a price.,[],899298,3.075
277,Station to Station,"With his life back East upended, a young man escapes to the electric anonymity of Las Vegas. When an intriguing offer puts him on an unexpected path, he learns how easily things left unresolved find a way of forcing their own resolution.",[18],837403,5.156000000000001
278,Si Juki the Movie: Hantu Pulau Monyet,Plot unknown.,[16],617209,2.412
279,Donde Corre el Agua,"Luca a teenage orphan leaves his home town Chipilo for Mexico city, in seek of fortune, where he will met Paulina, a 24 year old circus trapeze artist, who will teach him love and life in the circus.",[],671283,3.415
281,Lola and the Sea,"Just when Lola, 18 years old and transgender, learns that she can finally have surgery, her mother, who is her only financial support, passes away. Abiding by her mother’s last wishes, Lola and her father, who are permanently in conflict and have not seen each other for two years, undertake a journey all the way to the Belgian coast. They realize the outcome of the journey may not be the one they were both expecting...",[18],617299,3.1180000000000003
282,Kamen Rider: Beyond Generations,"The winter 2021 Kamen Rider movie, featuring Revice, Saber and all three generations of Kamen Riders.","[28, 878]",887344,4.186
283,The Big Hit,"Etienne, an often out of work but endearing actor, runs a theater workshop in a prison, where he brings  together an unlikely troupe of prisoners to stage Samuel Beckett’s famous play Waiting for Godot. When he is allowed to take the colorful band of convicts on a tour outside of prison, Etienne finally has the chance to thrive.","[35, 18]",712152,3.52
286,How It Ends,"In this feel-good apocalyptic comedy, Liza embarks on a hilarious journey through LA in hopes of making it to her last party before it all ends, running into an eclectic cast of characters along the way.",[35],776559,4.999
287,Silverstar,,"[10751, 18]",911177,3.522
288,Tú eres mi problema,,"[10751, 18]",911071,3.772
289,Sheep Without a Shepherd 2,,"[80, 10751, 18]",899665,3.927
290,Tlatelolco: Mexico 68,"Using Mexico's version of the USA's Kent State, as a back drop, we examine the USA's deeply rooted involvement in Mexico's politics, by the CIA. We learn of the great uncontested influence that CIA's #1 Man in Mexico, Winston Scott had, and how he backed the PRI Monopoly over Mexico's politics,misleading Mexico's President (Gustavo Diaz Ordaz) About the NEVER proven Communist involvement with the Student Movement in 1968, and such uncertainty leading to the massacre of Hundreds of students on October 2nd, 1968, a week prior to the inauguration of the Mexico 1968. Olympics.",[],670973,3.147
291,Resiliencia Innata,Mexican feature film,[],675080,2.6460000000000004
292,Armada de Dios,"Abraham, Moses and Noah, three friends facing the crisis Mexico if suffers from, decide to become entrepreneurs with a peculiar business: A Squad of False Exorcisms, ""God's Army"". Taking advantage of the people's ignorance and with a Priest as accomplice, they decide to attract clients from the confessional where people believe that their relatives are possessed. This is how God's Army takes advantage ""of excorcising"" problems that do not go beyond abstinence syndromes, drug consume, rat bites and extreme diets. Their activities pay off until the Army is betrayed. Everything goes into a tailspin when an unexpected client calls them for a last job, where they will fight against the Antichrist and the Apocalypse.",[],674018,2.642
295,When Granny Meets Grandpa,"Everyone's favorite fun-loving Granny Aurore goes overboard while partying and has a little accident! She loses her memory and gets put in a nursing home. When her grandkids hear her mention a mysterious man named ""Gerry"", they put all seven of their heads together to figure out who he is: Aurore's first and only true love who just might turn out to be their long-lost grandfather, too! Hoping to trigger old memories that could snap her out of her amnesia, they join forces to sneak Aurore out of the nursing home and set out into the wilderness on a mission to find the legendary ""Grandpa Gerry"". But the adventure turns out to be a lot more than they bargained for!",[35],734480,2.099
296,La Inevitable Muerte del Cangrejo,Mexican feature film,[],675025,2.64
299,The Land of the Sons,"Civilisation is coming to an end. The death of his only relative gives a feral boy the pretext to journey beyond the confines of his home environment; only by doing this will he be able to decipher his father's journal, the most valuable artefact in his legacy. This singular contribution to the post-apocalyptic sci-fi genre tells of a humanity in crisis, while at the same time conveying the adventurous spirit of adolescence.","[18, 878]",660205,2.519
301,Quantum Theory,"When a defense contractor steals next-gen reality-bending quantum technology, the two sassy geniuses who invented it will stop at nothing to get it back.",[],512205,2.638
302,The Gools,"Starring Krista Feallock, Caroline Amiguet and directed by Farzad Dalvand. After learning to protect a truce among a community of animals, three young goats embark on an adventurous journey to keep a ceasefire intact throughout their society.","[16, 14, 12]",507156,3.826
303,Little Nicholas' Treasure,"In the peaceful world of Little Nicholas, there is Daddy, Mommy, the school, but above all, his band of friends. They are called The Invincibles, but above all they are inseparable. At least they think so. But when Dad gets a promotion and announces that the family is moving to the south of France, Nicolas' world falls apart. How can he imagine life without his best friends? Without Alceste's croissants, Agnan's glasses, Clotaire's mischief, far from their beloved wasteland? Helped by his friends, Nicolas sets out to find a mysterious treasure that could allow him to prevent this terrible move.",[35],740844,2.094
306,Good Luck Sakhi,,"[18, 10749, 35]",802166,3.8789999999999996
307,Ranah 3 Warna,Based on a best-selling novel by A. Fuadi.,[18],726282,2.8739999999999997
311,Valley of the Lanterns,An elderly grandmother has a big decision to make when it emerges that the hold she has on her past puts her family's future in jeopardy.,[16],690969,3.862
312,Surviving 71,"Three captured freedom fighters of 1971 liberation war of Bangladesh, reminiscence about what brought them to the war as they prepare to face their ultimate demise, getting shot in the back and thrown out of a moving train.",[16],592353,4.489
313,The Last Right,"Daniel Murphy is lumbered with a corpse that has the same last name as his, who dies on his flight from Boston to County Cork. Travelling back to Ireland to attend his mother’s funeral, Daniel also checks on his autistic brother. What follows is an unconventional road trip with his brother and the mortuary assistant as they take the coffin from Clonakilty to Rathlin Island.","[35, 18]",641336,4.541
314,Turbo Cola,"With all of his friends headed to a party on the last night of 1999, Austin takes an extra shift at the Quality Mart gas station and is forced to look down the barrel of what it means to graduate high school and face a future stuck in his middle of nowhere hometown. He's got one night to make his dreams come true, legal or not, and he's taking it.",[18],871567,4.726
317,Gora Automatikoa,"When Galindo, an acid unsuccessful film director, sees the triumph of"" La gallina Turuleca "" at the 2021 Goya gala, he discovers that there is a way to win a Goya automatically: to be the only animated film that comes in. Then Galindo decides to make an animated film to get so much desired Goya. For this he goes in search of his old companions of film adventures: Pablo and Dharma.",[16],897183,3.397
318,Heavens Above,"Three stories about the impact of three God's miracles in the medieval sense that happen to the film's heroes living in a post-communist society that, after half a century of atheism, re-learns about Christianity.","[14, 35, 18]",741694,3.489
319,Mica,"Mica, 10, lives with his mother and sick father in a slum in the suburbs of Meknes, which is destined for destruction. A friend of his parents’, a handyman in a tennis club in Casablanca, takes him as his apprentice. Mica finds himself propelled into a whole new world where a new life awaits him. Mr. Slimani, a rich and cultured man and owner of the club, dreams of making his son Omar a tennis champion. To this end, he hires Sophia, a former French champion, as a private trainer. But Omar has very little talent and no passion for the sport. On the other hand, Sophia will eventually notice Mica and take him under her wing….",[18],655168,2.72
320,Wunderschön,"After two pregnancies, Sonja struggles with her body feeling and the relationship with her husband Milan. Frauke, shortly before her 60th birthday, shares this fate and feels almost invisible to her husband. Daughter Julie is working on her modeling career, but a flaw is discovered on her body again and again ...","[18, 35]",750466,1.999
322,Anathema,"Kylie Morgan is a private eye on the hunt for a heartless killer. With nothing but sheer will she soon finds help in a detective, Anthony Woods.",[],511375,3.364
323,Ethiopia,Mexican feature film,[],675005,2.614
324,Lighter,"The journey of a lighter and the stories of the hands it passes through, from 1939 until present day.",[],526035,2.614
325,The Well aka Brunnen,An injured woman trapped in a deep well must outsmart a manipulative stranger with keys to her dark past to save her daughter from a terrifying ordeal.,"[9648, 27]",503231,2.612
326,Pornomelancholia,"Lalo (32) lives in Oaxaca, in a mountain town in southern Mexico, where he works in a factory. His parents don't know that he is a sex influencer. Nor do they know that he is HIV positive. Lalo spends all his time developing different characters. He auditions for a porn movie. ""Why do you want to do porn?"" they ask. ""Because I like to be seen."" Pornomelancholia reflects on the limits of intimacy in a time when everyday life and subjectivity have become a show for the gaze of others.",[99],810351,4.626
327,Por favor no me abandones,"In the last years Helena has been living a happy life with Jesus, her boyfriend. But she has a dark and problematic past dealing with drugs and emotional issues. When she discovers something that makes her think their relationship will end, an avalanche of insecurities, anxiety and mental instability provoke a violent outburst that changes everything. Regular life at home and at work doesn't seem to be easy when a crime has occurred.",[],772571,2.61
328,Debajo de la Cama,"When David starts his vacation period, his sister, Ashley is worried about him, because even if he is a teenager, David still got his imaginary friends with him. She will try to help him at any coast to make the people stop joking about him, but David doesn't seem want to get his friends away.",[],670947,2.61
329,Fist of Justice,"Samson Lerma had a choice to make when he was a young man in trouble with the law, enter the military or enter a life in prison. He now returns home to bury the body of his younger brother and get the answers his family deserves.",[],671735,2.61
330,Happy New Year,,"[35, 10749]",821661,4.605
332,The Great Story: Blue #3 DNA Print,"Heaven & Earth are one and Our Blue planet is showing us the potential of its energy transforming every being's DNA. Water is the basic ingredient for that. Energy ports open, Teleporting and Telepathy is within every being - in this World of Light. We are ready & the universe show us its soul.",[],671006,3.108
337,Amélia em Transe,,[],889415,4.577
338,Riding to the Light,Mexican feature film,[],675134,2.602
347,Shava Ni Girdhari Lal,"The film is a period comedy and the plot is set in the 1940s. The principal photography of the film began on 3 April 2021, and it is scheduled to be theatrically released on 17 December 2021.",[],900076,3.6260000000000003
348,A Ticking Clock,Mexican feature film,[],674954,2.8489999999999998
350,The Loneliest Whale: The Search for 52,"THE LONELIEST WHALE is a cinematic quest to find the “52 Hertz Whale,” which scientists believe has spent its entire life in solitude calling out at a frequency that is different from any other whale. As the film embarks on this engrossing journey, audiences will explore what this whale’s lonely plight can teach us — not just about our changing relationship to the oceans, but to each other. Executive Produced with Leonardo DiCaprio and Adrian Grenier.",[99],821546,4.459
351,La Confesión del Caníbal,Mexican feature film,[],675020,3.593
352,The Rose Maker,"Eve used to be one of the most famous rose creators in the world. Today, her company is on the verge of bankruptcy. On top of that, her secretary Vera has hired three outcasts with absolutely no gardening skills. Though they have nothing in common, they come up with the most crazy plan that could change their lives forever...",[35],716920,3.177
353,(Telephone),"Series of 20 mini stories of dark humor connected and told through more than 50 phone calls, local, long distance and abroad, and with different subgenres: terror, suspense, drama, comedy, erotic, science fiction and crime.",[],654106,2.592
354,Gypsy Boy,Adapted from Mikey Walsh's wildly engrossing hit memoir of growing up in England's Romany Gypsy community in the 1980s.,"[28, 18]",497836,4.372
355,Back Door,About the consequences faced by a woman who enters into an extra-marital affair with a man much younger than her.,"[53, 18]",892664,3.091
356,Count Me the Stars,Will the Nebula be able to create a special bond between Andres and Vivian to overcome the contrast of their worlds? Will they be able to put love first? Or will their hearts have to be broken to know their love is real?,[],670988,2.582
360,The Containment,A dark and sinister being enter the body of an innocent child.,[],671291,2.827
364,Justine,"Based on the depraved and libertine eroticism of the Marquis de Sade's ""Justine or The Misfortunes of Virtue."" A teenager who uses all social methods to preserve her virtue finds instead only incitement to vice.",[],772567,2.826
365,Mezcala,Mexican feature film,[],675055,2.576
368,El corazón delator,A man claims he is not mad and tells about the murder of the old man he worked for and how a strange beating sound haunted him afterward forcing him to confess to the police.,[],670905,2.576
369,A Mutt's Tale,"Ixtán, a quetzal incarnation of Quetzalcoatl, seeks the descendant of the Xolo Ancestral to fulfill a mission: restore love between dogs and humans. He finds it in Ramon, a cunning xoloitzcuintle streetdog, who tries to save Ruby, a lost Shetland shepherd, cornered by Barboza, the worst enemy of stray dogs, who wants to exterminate them all. Ixtán, Ramón and Ruby will make an epic journey to escape Barboza and reach the owners of Ruby. Will they be able to put an end to the dangerous Barboza to save the stray dogs of this country and thus heal the hearts of humans?",[],772572,2.576
370,"Calamity, a Childhood of Martha Jane Cannary","1863, a convoy in the American West, Martha Jane needs to learn how to take care of horses to drive the family wagon. Except she ends up wearing pants and cutting her hair. The scandal that its stark character provokes will force to face all the dangers in a gigantic and wild world where everything is possible.","[12, 16, 18, 10751, 36, 37]",587311,2.102
372,Shlilatahanir Pore,Upcoming movie by Reshmi Mitra based on a rape victim,[],798257,4.271
374,Acapulco Golden,"Rosa, 23 years old, works as a maid for wealthy Americans in Acapulco. Rosa establishes a deep friendship with Charles, a 60 years old American, alcoholic and nostalgic, who like the city, seems like his good days are gone. This encounter will push Rosa to take important decisions and dare her to take a new path.",[],671286,2.572
376,Superheroes,"The story of a young couple who falls in love and struggles to keep its relationship alive going through tenderness and fights, lies and emotions, secrets and cheatings. A sentimental dramedy about couples and the effect of time passing on their relationships, posing a simple but profound question: what superpowers you need to have, to love each other your whole life?","[35, 10749]",612491,3.068
379,Ambushed: The Uncertain Hour before Death,Mexican feature film,[],674956,2.822
384,Cada quien sus cubas,Mexican feature film,[],674971,2.571
385,El Cedro De Salim,Mexican feature film,[],674987,2.571
386,Confessional,"A movie in the style of a documentary about a sexual assault and the systemic failings of a sexual assault victim by her family, support systems, and government.",[],772564,2.571
388,Heels for Kicks,Mexican feature film,[],675011,2.821
392,El palabrerío en el espejo fundido,Mexican feature film,[],676880,2.821
396,Katari,Mexican feature film,[],675017,2.571
399,Don't Trust Four,Mexican feature film,[],674981,3.071
406,Desde dentro,"Carmen Altamirano was buried alive at 2 years old by her parents. 30 years later, she will have to dig up her past.",[],670939,2.821
408,"tacoma, washington.","One year after a long-distance break-up, 18-year-old Liam helps his ex-girlfriend, Alex, move into his state as the two of them reflect on the first weekend they met in person.","[10749, 18]",692350,2.32
409,La Revo...Sing A Song Of Love,"The Revolution of Emiliano Zapata was a mythical Mexican rock band that began as a project among friends, without knowing the destiny that it had prepared. In a short time, the group becomes a national event and its music begins to cross borders. But the Festival of Avándaro was in charge of burying the movement that was developed in most of the rockers. This fact, together with the excesses and egos of its members were present and ended with the success that those who have heard in Europe. A La Revo will only have one last attempt to return to fame, a door that will open and for many more betrayal.",[],587419,2.57
410,NEVER AFTER,Mexican feature film,[],675062,2.569
412,Christmas at Cattle Hill,"Klara the Calf is excited to spend her first Christmas on Cattle Hill with her Father, but when they arrive at the farm Klara is disappointed to see he has not attempted to decorate for the holidays. When her father is unexpectedly called away for work, Klara sees it as an opportunity to make Cattle Hill a Christmas paradise with the help of the cheeky christmas elf who lives on the farm, but as Klara finds out it is about being together at Christmas which is the most important.","[16, 10751, 14]",645990,3.367
413,Dasvi,Upcoming Hindi movie...,[],799713,4.067
415,Marutha,A village family drama,"[10751, 10749]",894464,2.844
420,Man Alive,Mexican feature film,[],675048,2.5660000000000003
421,The Chupacabra,Mexican feature film,[],675095,2.5660000000000003
422,Modorra,Mexican feature film,[],675056,2.5660000000000003
423,Julián,Mexican feature film,[],675014,2.8160000000000003
424,Alatriste,Mexican feature film,[],674955,2.5660000000000003
425,Infatuacion,"The mysterious disappearance of Mara leads Detective Fernandez on a relentless pursuit of a serial killer while fighting a corrupt police force and pushing Mara's boyfriend, Jorge, to the brink of insanity.",[],670980,2.8160000000000003
429,The King of All The World,Two dancers who fall in love when they are cast as co-leads on a major production,[18],674996,2.149
434,Lady of the Shadows,Mexican feature film,[],675035,2.565
435,Diabla,Mexican feature film,[],674980,2.815
437,Cabecera,Mexican feature film,[],674970,2.565
438,The Great Story,The story of Toby a schizophrenic actor searching for truth in his life. This transforms into a higher story and understanding of his life and the universe that surrounds him.,[],671008,2.815
439,Heroes del Destino III,"The Heroes of Destiny have lost their trusted mentor, Blue Demon. With his guidance and vigilance gone, they encounter a darker and grimmer world where they have to continue fighting crime. Their trust will be challenged as destiny alters.",[],670974,2.815
440,Underground Cartels,Mexican feature film,[],675129,2.565
444,Maximo Marquez,Mexican feature film,[],675052,2.565
448,Habanero,"Cuauhtémoc is a Mexican actor who has failed in every possible way. Under the pressure of a family ultimatum, he travels to Cuba in order to give himself a second chance. There, he meets Emma, a feminist writer from London who is writing an essay on Cuban machismo. Due to the differences in the language, he thinks she is a script writer and so he decides to lead her to believe he is Cuban in order to capture her interest in a desperate attempt to rescue his pitiful career. She believes him and sticks to him, since her last book did not sell the way she expected. She needs a new work which may rocket her back to the top where she once was. Cuauhtémoc goes trough hell since he has not one gram of Cuban in him; actually he is more a tourist than she is, since Emma has been to Habana many times. She writes an encyclopedic work about a Cuban who is really Mexican, and he plays the best role of his life for a tiny little opportunity.",[],674105,2.565
450,That Mexican Car That Drives with Gestures,Mexican feature film,[],675091,2.5639999999999996
456,Poor Cow,"A young woman lives a life filled with bad choices. She has a child with an abusive thief at a young age who quickly ends up in prison. One day, her son goes missing and she briefly comes to grips with what is most important to her.",[18],76072,3.7880000000000003
457,Flor de Ring,Mexican feature film,[],675010,2.563
458,Alex's War,Alex Jones Documentary Coming 2022,[99],901371,2.022
460,Met Opera 2021/22: Jules Massenet CINDERELLA,"In this New Year’s Day performance, Laurent Pelly’s storybook staging of Massenet’s Cendrillon, a hit of the 2017–18 season, is presented with an all-new English translation in an abridged 90-minute adaptation, with mezzo-soprano Isabel Leonard as its rags-to-riches princess. Maestro Emmanuel Villaume leads a delightful cast, which includes mezzo-soprano Emily D’Angelo as Cinderella’s Prince Charming, soprano Jessica Pratt as her Fairy Godmother, and mezzo-soprano Stephanie Blythe and bass-baritone Laurent Naouri as her feuding guardians. This live cinema transmission is part of the Met’s award-winning Live in HD series, bringing opera to movie theaters across the globe.",[10402],869183,2.516
461,El Compadre,Mexican feature film,[],674988,2.803
462,Leave Me Alone,"Loong, coming from the lower echelons of society, fantasizes about elevating his status through his relationship with affluent, well-to-do Olivia. However, he realises that for Olivia, he is nothing more than a means to allay her loneliness. Loong's half-sister, Chin-shah, is always there waiting for him, even though she knows Loong just wants comfort. This is a food chain of love and loneliness.",[],890538,3.208
464,Forgotten Experiment,A group of heroes assembled by the eccentric billionaire goes into closed Perimeter full of abnormal activity which is inexplicable in terms of science. This journey will change all members of the group and reverse their notion of reality.,"[878, 53, 12]",586373,3.009
467,What Am I Contesting With?,"Haruo Izawa is 45 years old and the floor chief of the local grocery store “Umeya”. He is highly trusted by Store Manager Ueda and the part-time ladies and the Ohara branch is the only place where he has been working for 25 years. Although he says that he doesn’t fit to be a store manager, he is still concerned about HR and career advancement. That’s why Ueda’s praise ""command center"" is his only treasure. Besides, he is also a husband of his wife Ritsuko, and a father of two daughters and a son, Koume, Kanako, and Ryota at home. Humor and pathos are said to be only a fine line, but Haruo’s fruitless actions of paying attention to the human relationships and atmosphere and overthinking never stop.. Where is this middle-aged man’s turmoil going??",[18],890326,3.07
469,The Straw,"Unrevealed. A drama - horror story, set in a town of Texas, in 1843.",[],772578,2.54
471,A Bookshop in Paris,"Vincenzo dedicates his life to the bookshop he owns in Paris and to his daughter Albertine, forced to stay home because of an accident occurred to her a few years earlier. One day Yolande, an exuberant, eccentric, funny and beautiful girl, bursts into Vincenzo’s shop. Charmed by her vital energy, the man starts feeling again emotions he’s been chocking-off for too long, and which will make him question his melancholic and somehow suspended way of facing life.","[18, 10749]",654344,3.952
472,Beauty Water,"Beauty Water looks like a common skin cosmetic. But unlike other cosmetics, people can sculpt their skin with it like molding clay and change their appearance. An ordinary girl, Yaeji, comes across the 'Beauty Water' by chance, and her endless desire to be the most beautiful woman brings her unimaginable disaster.","[16, 18, 27]",706712,2.573
474,The Ballad of the Phoenix,A young apprentice learns timeless tales from his master.,[],573172,2.2880000000000003
475,No dejes de grabar,,"[27, 53]",833215,3.5639999999999996
478,The Juniors y La Fórmula Imperial,"7 multimillionaire boys who venture into planning a social revolution, generated by video scandals and medical experiments. Its aim is to generate a change in the world's ideology and its problems with discrimination, sexting, cyber-bullying, their fathers, the conflict between social classes and the confrontation with their domestic girls. The film tells the life of Austin, a boy with absent and mysterious parents, who has a risky life changing the scientific and biological patterns in the world. The plot revolves around Austin Ibargüengoitia's obsessive intention and his close relationship with his best friends and money, creating a movement called ""The Distortionist Movement"", this movement tries to alter conventional social norms, its goal: to create a higher economic class than the existing one, but to reveal it, these seven teenage billionaires, set out to prove their loyalty by doing a task that will shake the world, in doing so they will reveal a school that has existed in ...",[],772560,2.535
479,A la Carta,Mexican feature film,[],674952,2.5340000000000003
481,The Gigantes,"Suffocated by debt, JJ, a young white trash woman from the United States, escapes from Los Angeles to Baja California, Mexico, in search of an old lover to save her from her tumultuous existence. She is accompanied by Esmeralda, a 14-year-old Mexican teenager who runs away from home and offers her a tempting sum of money if she agrees to take her to see her father. Always with the threat of being discovered, they embark on an adventure through the desert in which JJ's bad decisions will complicate things more and more; But, along the way, a special relationship will emerge between the two.",[],772422,3.898
482,Water at Work,Compilation of DSLR footage taken by a fictional teenager over the span of several months.,[],870041,2.283
486,Narca,"In small town Mexico, her family killed by a crime boss, a young woman escapes with her life to grow up on the streets. Rising to become the leader of a powerful border cartel, she must fight to maintain her role and exact her revenge.",[],670993,2.533
492,La Fan,Mexican feature film,[],675022,2.533
494,Bernard's Dreams,Mexican feature film,[],674962,2.533
496,Tenías que ser tú,"Norman is in love with his girlfriend Jessica but she takes a job opportunity out of town and decides to break up with him. Then he meets Lola, a beautiful girl with many things in common. They start to date but Jessica gets back and want everything to be as before. Now Norman has to decide between the love of his life and his soul mate.",[],670992,3.033
497,Writer,,[18],874207,1.939
498,Narvik: Hitler's First Defeat,"April, 1940. The eyes of the world are on Narvik, a small town in northern Norway, source of the iron ore needed for Hitler's war machine. Through two months of fierce winter warfare, the German leader is dealt his first defeat.","[10752, 18, 36]",619930,2.1069999999999998
501,Una Temporada en el Cielo,"Rodrigo, an old man, falls in love of Jorge, a precocious boy.",[],772573,2.781
503,A Hard Day,"After trying to cover up a car accident that left a man dead, a crooked homicide detective is stalked by a mysterious man claiming to have witnessed the event.",[28],667711,2.605
514,Make That Movie,Mexican feature film,[],675047,2.778
519,Just In Life,Mexican feature film,[],675015,2.778
522,Lemon & Salt,Mexican feature film,[],676854,2.528
525,Billy Jones,"In a small woodland town in California, 14-year-old Will learns that Lisa, the girl he is secretly in love with, has a life-threatening illness that she is unaware of. Will and his friends discover the story of a 16-year-old boy named Billy Jones, who lived during the California Gold Rush and became a defender of the exploited Native American workers in a gold mine. He had an impossible love with a Kumeyaay girl named Nayee and in order to save their Native Lands from the gold prospectors, risked his own life by hiding a treasure deep in the mountain. Defying school bullies, dangers of the forest, and a band of con-artists, Will, Lisa and his friends embark on a life-changing adventure up the mountain to find Billy Jones' treasure. All the while, hiding from Lisa the true purpose of the quest: finding a way to save her.",[],670941,2.778
526,Broker Breakers,"Screw bank loans, lawyers, and real estate agents. Watch the aggressive Broker Breakers show you how to acquire prime land in paradise avant garde style. Cash is king.",[],670899,3.778
527,The M3rmaid from Marb3lla,Mexican feature film,[],675102,2.5269999999999997
529,Lamentos del Viento,Mexican feature film,[],675037,2.7769999999999997
530,Saving My Imaginary Friend,Mr. Kite is an imaginary friend with a peculiar dream.,[],671306,2.5269999999999997
537,Jaguar Woman,"Jaguar woman has to find and rescue her cub before it will be sold, killing her opponents. The alcoholic detective in charge has to decide whether to enforce law or to make up for his mistakes 20 years ago.",[],671282,2.526
538,The False Prophet,Mexican feature film,[],675098,2.7760000000000002
540,Sons of the Neon Night,"A detective goes against the successor to a drug-trafficking crime syndicate, who aspires for a society free of drugs by orchestrating anarchy in Hong Kong.","[28, 80, 53]",478798,3.275
541,Stars Exchange,"Bitter rivals on the stage, the show-business stars Polia Moliakova and Foma Mykhailovskyi, unexpectedly finding themselves in each other's bodies, try to return their lives back, but to achieve their goal, they will have to solve opponent's family and romantic problems.",[35],877656,1.7369999999999999
542,Invierno,,[18],816777,3.55
543,Turma da Mônica: Lições,"In the sequel of Turma da Mônica - Laços, we follow Monica, Jimmy Five, Maggy and Smudge dealing with the consequences of a mistake made at school. At the same time, they face transformations from childhood to adolescence and are about to discover the value of friendship.","[10751, 35, 18]",662745,3.063
547,The Lonely Citizen,"When the army occupied the Autonomous National University of Mexico, a immigrant locked inside the toilets of the 2nd floor as an action of resistance against discrimination and oppression.",[],671316,3.014
550,My Harlem,"When Nathan and Langston meet under a Harlem church sign, both are equally outraged by the message against White Homo Demons. But a conversation about the underlying issue of gentrification leads to the beginning of something much bigger.",[],511855,2.764
551,Huwag Kang Lalabas,"Three stories of haunting secrets, folklore, and urban legends.",[27],849564,3.089
552,Gritos en silencio,"A newlywed couple face the worst nightmare. As the wife is kidnapped, Antonio relies on the police to find her, until the investigation uncovers the murder of another woman. Based on true events.",[18],678493,1.7590000000000001
553,"I Was at Home, But...","After a 13-year-old student disappears without a trace for a week and suddenly reappears, his mother and teachers are confronted with existential questions that change their whole view of life.",[18],500895,3.33
554,Backstage,"Sandra is a very loving and caring sister to her sister Elsa. The story begins when Elsa wants to audition for film stars but doesn't pass, because Elsa's acting is not impressive. However, producers were interested in Elsa's voice and wanted to make her a famous singer. However, in reality Elsa is not good at singing. Precisely Sandra, the older sister who is good at singing. After all, the producers tried hard to make Elsa a singer. So there is a conflict between brother and sister.",[18],681782,2.548
555,Hawaiian: The Legend of Eddie Aikau,"Director Sam George chronicles the remarkable life and times of the late Eddie Aikau, the legendary Hawaiian big wave surfer, pioneering lifeguard and ultimately doomed crew member of the Polynesian voyaging canoe Hokulea.",[99],233466,3.63
556,The Absurd Scam,"The film is conceived as a video game where every link in society, from the highest to the lowest has its role in creating the perfect vision of fraud, not knowing who cheats, and who is deceived.",[53],551405,1.964
557,The Crusade,"Abel, Marianne and their 13-year-old son Joseph live together in Paris. Their everyday existence is thrown into turmoil when Abel and Marianne discover that Joseph has secretly sold valuables from the family home to finance a mysterious ecological project he and his friends have in Africa. They’re about to save the planet.",[35],842239,3.5780000000000003
559,Swan Song,"An aging hairdresser escapes his nursing home to embark on an odyssey across his small town to style a dead woman's hair for her funeral, rediscovering his sparkle along the way.","[35, 18]",794602,3.555
560,Fire on the Plain,"A series of murders strikes the city of Fentun. The crimes mysteriously stop without the authorities having been able to find the perpetrator. Eight years later, a young police officer, close to one of the victims, decides to reopen the investigation.","[9648, 80, 18]",838443,3.553
561,Mi Nombre es Casablanca,,[],772527,1.9969999999999999
562,The Harbour,The film is based on the famous protests against the 'chappa' system that was practiced in the Cochin harbor during the 1950s.,[80],661078,1.902
563,El Sindrome de Adan,"When a routine medical exam reveals an inoperable tumor, morally bereft Miami litigator Zebedeo Alcantara finds himself searching for answers in the long forgotten church of his youth. With eternal damnation heartbeats away, he is inspired to an uncharacteristic moment of honesty - and confesses his sins. This brings about a series of supernatural events, which give Zebedeo the chance for redemption - but only, if he is able to grant the dying wishes of three Good Samaritans.",[],772579,2.9960000000000004
564,Confessions of a Necrophile Girl,"TetroVideo have today provided us with two exclusive photos from Confessions of a Necrophile Girl (aka Confessioni di una Necrofila), the highly-anticipated Italian film based on the true-life story of American necrophile Karen Greenlee.  In the film, Karen (Angela del Regno) relives the most important moments of her life through a video diary: from childhood to first love, to the scandal about her sexual attraction for corpses.  Directed by Domiziano Cristopharo (House of Flesh Mannequins, Red Krokodil), Confessions of a Necrophile Girl is an ""erotic and disturbing drama film"" that is part of the TetroManiac series by TetroVideo (the shocking film series about the real stories involving criminals and serial killers).",[27],777849,3.5460000000000003
565,Your Life Back,Mexican feature film,[],675112,2.496
566,No Place Like Home,"While a zombie apocalypse is taking place outside, a family of four hides in their home unknowing that the real danger lies within.",[],671270,2.496
