,title,overview,genre_ids,id
244,Scene Unseen,"An honest, heartfelt documentary about Singapore’s underground music scene opens a rare window into a slice of Singapore that has largely eluded the public eye.",[],890368
245,Chun Tae-il,"The story of Jeon Tae-il, a symbolic figure of the Korean labor movement who became a spark of hope for workers' rights.","[16, 18]",658210
246,Till We Meet Again,"Xiao-lun, who is struck dead by lightning, has lost memories of his life. While Xiao-lun is working as god of love, persons with red strings, with his partner Pinky to reincarnate as a human being, Xiao-lun runs into Xiaomi, who was his lover during his life, and recalls his past. Although Xiaomi cannot see him anymore, Xiao-lun couldn’t stop hovering around her, but at the same time he also realizes that he has to find someone else to bond her red string to protect her in an uncertain danger.","[14, 10749, 12, 18]",783740
247,Life Ain't Like the Movies,"The coming age story of a 16 year old quirky black teen. The film follows him as he goes through high school. He deals with various issues like love, death, bullies, and social awkwardness.  Director Robert Mychal Patrick Butler Writer Robert Mychal Patrick Butler Stars Cynda WilliamsPaul BatesWilliam C. Ingram",[18],857243
248,Skylab,"The year is 1979, the Skylab satellite is falling to Earth. In the days leading up to the crash, two troubled boys wait for doomsday, only to realize that darker forces are threatening them.",[],898917
249,MIGHTY ROBO V,"When a documentary crew covers the Philippine Giant Monster Defense Institute's MIGHTY ROBO V Program, they learn that maybe the wrong people were hired for the job.",[],898915
250,It's Raining Frogs Outside,"The world is about to end. Maya is forced to go home to Zambales. Now, she must confront a house that terrorizes her as frogs rain outside.",[],898913
251,i get so sad sometimes,"In the small town of Pagadian, a gay teenager eagerly waits for a mature man to finally reveal his face after developing an anonymous sexual relationship with him online.",[],898909
252,City of Flowers,"As the city of Zamboanga celebrates the Feast of the Nativity of Mary, a couple tries to survive to survive the drought that has been wrecking havoc on their flower farm and raise enough money for the wife's imminent childbirth. Meanwhile, a tragedy – which will be later be known as the 2013 Zamboanga Siege – is about to strike.",[],898908
253,Day After...,"The Rocket is a century-old paddle steamer with regular sailings from the Bangladeshi capital Dhaka, transporting passengers to various destinations along the river. This double-decker vessel has clearly seen better days, but it’s still a popular means of transport for passengers from all walks of life.",[99],850061
254,All Hands on Deck,An unlikely oddball trio bond during an impromptu trip to the French countryside on a foolhardy romantic mission.,[35],665753
255,Dia De Los Muertos,"On Parents’ Saturday, the ancestors’ memorial day, a mother and her son travel in an old Sedan. They have far to go: in a day they have to visit five cemeteries, scattered across the region. From the very beginning nothing goes according to plan.","[18, 35]",772766
256,Good Mother,"Nora, a cleaning lady in her fifties, looks after her small family in a housing estate in the northern part of Marseille. She is worried about her grandson Ellyes, who has been in prison for several months for robbery and is awaiting his trial with a mixture of hope and anxiety. Nora does everything she can to make this wait as painless as possible.",[18],820711
257,A Taste of Hunger,"Maggie and Carsten love each other, they have two wonderful children and run their own gourmet restaurant; Malus. They want it all. And they have it all. Almost. They are missing the coveted Michelin Star. It has been their dream, on which they gambled everything to win. One day Carsten receives a letter saying that his wife loves somebody else. But who sent the letter and why? In their continuous passion and pursuit for the ultimate recognition, they forget that the meals of life are best enjoyed together.","[18, 10749]",766105
258,Excasados,,"[35, 10749]",701004
259,More the Merrier,Multiple stories about the oscillating world of couple relationships and how difficult it can be to separate sex from love.,"[35, 10749]",763152
260,Clara Sola,"In a remote village in Costa Rica, Clara, a withdrawn 40-year-old woman, experiences a sexual and mystical awakening as she begins a journey to free herself from the repressive religious and social conventions which have dominated her life.",[18],785212
261,Seven Dogs,"Ernesto lives with his seven dogs in an apartment building in the city of Córdoba, Argentina. His lonely daily routine revolves around his pets' needs, his health problems and his money problems. His neighbors arrange a mediation hearing and urge him to take his pets out of the apartment. Ernesto does not want to live without his dogs, and he cannot afford to move elsewhere. Thanks to the empathy of people who are also lonely, but every day share common spaces that connect them, Ernesto finds a way to solve the conflict.",[18],893529
262,La vida era eso,,[18],753431
263,Hope,"A couple with a large blended family has grown apart. When the wife is diagnosed with terminal brain cancer, their life breaks down and exposes neglected love.",[18],616561
264,Thalli Pogathey,,"[10749, 35]",624565
265,One Four Three,"Genevieve enters a lesbian relationship with Rebecca, leaving her fiancé and family devastated. But a violent attack by an unknown assailant finds her hospitalised with amnesia. With nothing to lose, she begins the dangerous task of uncovering who she is and who attacked her.",[],740773
266,Extraordinary: The Revelations,"Explores the historical significance of ET presence around the world as well as three specific belief paradigms — biblical, ascension and colonization - that attempt to define the alien agenda.",[99],869644
267,True Mothers,"After a long and unsuccessful struggle to get pregnant, convinced by the discourse of an adoption association, Satoko and her husband decide to adopt a baby boy. A few years later, their parenthood is shaken by a threatening unknown girl, Hikari, who pretends to be the child's biological mother. Satoko decides to confront Hikari directly.",[18],660713
268,The Nutcracker and The Magic Flute,"It is New Year’s Eve, and Marie is in for a very unpleasant surprise: her mother is forced to marry against her will to the revolting money lender Mr. Ratter. As a token of proposition, he gives Marie a doll named Nutcracker. A miracle occurs and Marie becomes the same size as her childhood toys, who all come to life. Nutcracker turns out to be Prince George, who has been put under a spell. Marie, George and toy friends travel to the Land of Flowers with a mission to save the world from falling under the control of the rat people.",[16],589759
269,Christmas in the Rockies,"Katie Jolly is a driven young woman with aspirations to leave her small town of Homewood and the family business behind for a career in New York City. Katie’s dreams come to a halt when her father’s sudden injury leaves the future of the company on her shoulders. Saddled with Jolly Lumber’s looming financial troubles, she must also navigate the complexities of love and family as well as the pressure to win the annual Lumberjack Competition.","[10749, 10770]",769635
270,Wetland,"As a severe drought punishes the vast expanses of rice fields in eastern Spain, the natural region of Laguna Blanca is named a Nature Preserve. A prestigious biologist, Ricardo, arrives in San Pedro to protect it. His family, however, is going through tough times but Ricardo is convinced that a change in their lives will help them move on. And it’s also an opportunity to get back to his roots, to his origins, to where he grew up as a boy and to reclaim this spot that had been buried in his fondest memories. Ricardo’s mission is to hinder the abusive and illegal use that everyone makes of the lagoon.  But pressure and threats from the locals just keep getting worse. They consider Ricardo a traitor because all they are trying to do is defend their existence and their livelihood. Ricardo eventually comes to the realization that his life and that of his family are in danger.",[53],808969
271,Heart of the Gun,"One of the 12 Westerns in 12 Months; Travers, a doctor who deserted his military post, searches the frontier for the wife who left him. His quest is thrown off course when he saves Sarah, a woman left for dead after a wagon raid. With the cavalry, the law, and deranged outlaws on their trail, Sarah and Travers set off together to find this missing woman. Heart of the Gun is a psychological thriller and a romance drama wrapped in a gritty Western setting.",[37],791125
272,Tagged,"After being implicated in a murder, an old school street artist searches for clues in Chicago murals with the help of an unlikely source.",[35],889739
273,Objectif Kilimandjaro,,[],768528
274,American Girl,"Uprooted from Los Angeles after her mother is stricken with breast cancer, thirteen year old Fen struggles to adjust to life in Taipei. As Fen navigates her way through school and reconnects with her long-separated father, her turbulent bond with her mother worsens. Fen drifts further away from her mother through a series of rebellious acts before her younger sister is misdiagnosed with SARS, pushing Fen and her mother towards a heated, long-gestating confrontation.","[18, 10751]",878987
275,Ziyara,"Ziyara means visit to the saints, a popular practice common to both Jews and Muslims in Morocco. Today most of the Jews have left, but their saints are still there. The director goes to meet their guardians, humble and magnificent muslim caretakers of her Jewish memory. The wound of separation is still open, the echo of the Middle Eastern wars hunts silently the encounter, but the camera reweaves the link. It gathers stories, smiles, hospitality and blessings, carrying the film towards a new complicity between the filmer and those who are filmed.",[99],805958
276,Ghost of Phukang,"A strange, ghostly affliction has put inhabitants of a town in perpetual slumber. Symptoms include idleness and a peculiar love for music game shows. Without a cure in sight, the town lingers on.",[],890401
277,Blinded by the Light,"Combining archival footage and photography, Blinded by the Light explores the effects of cinema on audiences and workers in the film industry.",[],890392
278,Her Way,"Marie, an independent prostitute and activist, dreams of a bright future for her son. She decides to enroll him in one of the best cooking schools in France.",[],810677
279,Love Gets a Room,"A group of actors perform in the heart of the Warsaw Ghetto, in a life or death context on a run-down stage.",[],875419
280,"Cinta Pertama, Kedua & Ketiga","Raja & Asia have the same responsibility, taking care of their two single parents respectively. If Raja wants to live independently like his two sisters, Asia has chosen to be devoted to her mother who she feels has sacrificed everything for her. Then, Dewa & Linda, their parents, began to unite their hearts. Raja was happy, Asia hesitated. When Raja convinces Asia that their parents are compatible together, Raja & Asia slowly fall in love.",[18],718509
281,Wa’anak Witu Watu,"Based on a popular myth in Minahasa, Indonesia, Wa’anak Witu Watu explores the conception of the goddess Karema who was birthed from a stone as well as the rituals surrounding stone worship today.",[],890397
282,Malazgirt 1071,"The story of the war, which is the beginning of the history of Turks in Anatolia.","[10752, 36]",699395
283,Dark Seeker,"A spiritual darkness is upon the Earth seeking out the vulnerable to devour their souls, but one person has the ability to sense its presence and tries to warn her husband but she doesn't realize it's her fear that empowers it!","[53, 18]",898911
284,Tadap,"Based in Mussoorie, Uttarakhand, Ishana meets foreign returned Ramisa. As their passionate romance brews, Ishana falls madly in love with her, but things turn out differently. What seemed to be a straightforward relationship gets hit by the most unexpected storm. Nothing seems to be going right for the star crossed lovers. When things seem almost overwhelming in their finality, Ishana has one more draconian hurdle thrown his way. How he copes with it forms the soul of this incredible love story.","[28, 10749]",669696
285,At Close Range,"In the midst of the pandemic, Inga, a well-known actress, finds a Central Asian migrant courier on her doorstep. Нe is unconscious. At the risk of falling sick, Inga allows the youth to stay at her place, but on one condition.",[18],862202
286,Om! Crush on Me,A love story during conflict in the Ayutthaya period,"[28, 14, 10749]",889589
287,The Lady of Heaven,"Two stories separated by 1400 years. After losing his mother in the midst of a war-torn country, an Iraqi child, learns the importance and power of patience by discovering the historical story of Lady Fatima and her suffering.","[28, 36, 18]",748618
288,A Curious Tale,A musician takes time out to do some archeology and seeks out the hiding place along the Sussex coast of a lost fabled crown that supposedly helps protect Great Britain against invasion.,"[9648, 53, 27]",880093
289,Hula Fulla Dance,,"[16, 18, 35]",760765
290,Distance,"After working overseas for seven years, a mother returns home to her son. The abrupt reunion forces the pair to face up to their estranged relationship.",[],890399
291,Ghani,Upcoming Indian movie..,[28],790993
292,Snotty Boy,"1960's Siegheilkirchen, a small town in the Austrian hinterland is steeped in reactionary and ultra-Catholic attitudes. The son of a hard-working innkeeper and his wife, called Snotty Boy by all and sundry, is at odds with the narrow-minded confines of his home town. But his unstoppable talent for drawing gives him an outlet for his discontent.",[16],831728
293,The Accusation,"The Farels are a power couple: Jean is a prominent French pundit and his wife Claire an essayist known for her radical feminism. Together they have a model son, Alexandre, who is a student at a prestigious American university. During a brief visit to Paris, Alexandre meets Mila, the daughter of his mother’s new partner, and invites her to a party. The next day, Mila files a complaint against Alexandre for rape, destroying family harmony and setting in motion an inextricable media-judicial machine that posits opposing truths.",[18],756603
294,Alone,"Fearing for their lives, Afshin, Alain and Patricia fled their country, without their parents, when they were only children. They had to start all over here in Canada in the hope of a better life. Combining real shooting and animated cinema, ""Alone"" bears the imprint of hope: how does a child manage to rebuild himself in a new country, when he has left everything behind?",[99],861769
295,Trafficante di virus,,[18],842482
296,Taboo,"A comedy about sex, love, relationships, and taboo. In a multi-story narrative, we peer behind the closed doors of a seemingly normal city.",[35],874862
297,The Waltons: Homecoming,"John Boy and his family prepare for John Sr. homecoming to spend Christmas together, but after a storm comes in the way, John Boy has to find his father and the journey through it will change his life forever.",[],896913
298,Last Film Show,A 9-year-old boy in a remote village in India begins a lifelong love affair with cinema when he bribes his way into a rundown movie palace and spends a Summer watching movies from the projection booth.,[18],821494
299,Slam,"Ricky Nasser is a young Australian whose peaceful suburban life turns to hell when his sister Ameena disappears without a trace. In a climate of distrust and xenophobia, Ricky is forced to denounce her as an extremist.",[18],508450
300,Ham on Rye,"A bizarre rite of passage at the local deli determines the fate of a generation of teenagers, leading some to escape their suburban town and dooming others to remain…","[35, 18, 9648]",527176
301,"Onoda – 10,000 Nights in the Jungle","Japan, 1944. Trained for intelligence work, Hirō Onoda, 22 years old, discovers a philosophy contrary to the official line: no suicide; stay alive whatever happens; the mission is more important than anything else. Sent to Lubang, a small island in the Philippines where the Americans are about to land, this role will be to wage a guerrilla war until the return of the Japanese troops. The Empire will surrender soon after, Onoda 10,000 days later.","[12, 18, 10752]",695089
302,Bachelor,,[18],631632
303,The Rose Maker,"Eve used to be one of the most famous rose creators in the world. Today, her company is on the verge of bankruptcy. On top of that, her secretary Vera has hired three outcasts with absolutely no gardening skills. Though they have nothing in common, they come up with the most crazy plan that could change their lives forever...",[35],716920
304,Foxtrot Six,"Escalating climate change is turning the world economy upside down. With crops dying and food price spiking, FOOD has replaced oil as the world's most valuable commodity.  Among the very few lands still left fertile, Indonesia is quickly rising as the next economic superpower, when its government is suddenly and ruthlessly overtaken by a popular rogue political party.  In just three days, six former Marines must work together, find their long-lost brotherhood, stop a nationwide government- sanctioned genocide, and save millions of lives, for one last shot at redemption. Or die trying.","[28, 878, 18]",491854
305,Ледяная история,"In the Land of Cold, where the good queen Morozana reigns and ice cream is made for children, the villain Icicle suddenly seized power. The girl Varya, the boy Artyom and his Grandfather join the fight, the magic syrup of Good saves Varya and destroys the Icicle's plans. Friends and Grandpa have again launched the conveyor belt with good old ice cream, which brings joy and goodness to children.","[12, 10751, 14]",891897
306,Mosley,"The film tells the story of Mosley, a ""thoriphant"" who rebels against his life of servitude and embarks on a treacherous journey to find the fabled city of Uprights.","[16, 10751, 12, 14]",610445
307,Yuni,"In her last year of secondary school, a bright Indonesian student is determined to pursue her education and resist getting married, despite the expectations of her community.",[18],796158
308,White Building,"SAMNANG, 20, faces the demolition of his lifelong home in Phnom Penh and the pressures from family, friends, and neighbors which arise and intersect in this moment of sudden change.",[18],796157
309,Project Space 13,"The movie follows Nate, an emerging performance artist, who finally gets a coveted show at a Manhattan gallery, but right when he begins his provocative piece, the entire city shuts down for COVID-19. Unswayed, he locks himself in the white cube space to continue his performance for an audience of none. As tensions flare outside, the gallery hires private security to watch over him and his art. Over the course of one night, two armed guards and Nate argue about everything, reveal their darkest secrets, and prepare for the worst.",[],891205
310,Even Mice Belong in Heaven,"A film about two mortal enemies - a little mouse Whizzy and Whitebelly the fox, who after an unfortunate accident, meet in animal heaven. They lose their natural instincts and become best friends. Their wish to stay together after they return to earth comes true, but they are reborn into opposite roles. Thanks to the power of friendship they can even overcome what seems to be impossible.","[12, 16, 10751, 14]",588890
311,The Bond,"When Paula’s painful breakup with Raúl causes her to stop seeing his son Dani, Paula will have no choice but to challenge a hypocritical legal system that ignores the custody rights of a loving, non-biological parent.",[18],819298
312,Pompeii: Eros and Myth,A story about one of the most famous and mysterious archaeological sites in the world.,[99],819533
313,Good Luck Sakhi,Good Luck Sakhi is an upcoming Indian Telugu-language sports romantic comedy film written and directed by Nagesh Kukunoor.,"[18, 10749, 35]",802166
314,Freeze Dance,"Kolya and Sasha hide away in an old lodge in the middle of the forest. They are in love, and the world around seems strange and wonderful. But the idyll of the sunny summer days is continually disturbed by nightmares. Sasha dreams that she is submerged by a huge wave. Once they meet a mysterious married couple living in the neighbourhood. The Man and the Woman are very much like the young lovers. With their help, they try to understand their feelings.",[18],610283
315,Upacharapoorvam Gunda Jayan,,"[35, 18]",836062
316,What She Likes,"An emotional coming-of-age drama centered around Andou Jun, a gay student who is not out. He accepts a confession from his fujoshi classmate Miura Sae and they start dating. However, Jun is also seeing Makoto, but fails to tell Sae about his male lover.",[18],804032
317,Lo que pudo ser 2084,,"[878, 18]",893765
318,Animal,"16-year-old Bella and Vipulan are part of a generation convinced its very future is in danger. Between climate change and the 6th mass extinction of wildlife, their world could well be inhabitable 50 years from now. They have sounded the alarm over and over, but nothing has really changed. So they’ve decided to tackle the root of the problem: our relationship with the living world. Over the course of an extraordinary journey, they come to realize just how deeply humans are tied to all other living species. And that by saving them… we’re also saving ourselves. Humans thought they could distance themselves from nature, but humans are part and parcel of nature. For man is, after all, an Animal.",[99],842354
319,Monsta X: The Dreaming,"On October 20 at 12PM EST, Monsta X announced the release of their new, all-English album, The Dreaming. The album will be released on December 10, with presales starting as early as October 22",[],888278
320,Met Opera 2021/22: Matthew Aucoin EURYDICE,"The ancient Greek myth of Orpheus, who attempts to harness the power of music to rescue his beloved Eurydice from the underworld, has inspired composers since opera’s earliest days. Brilliant American composer Matthew Aucoin now carries that tradition into the 21st century with a captivating new take on the story—a product of the Met’s commissioning program. With a libretto by Sarah Ruhl, adapted from her acclaimed 2003 play, the opera reimagines the familiar tale from Eurydice’s point of view. Yannick Nézet-Séguin oversees the December 4 transmission, leading Aucoin’s evocative music and an immersive new staging by Mary Zimmerman. Soprano Erin Morley sings the title role, opposite baritone Joshua Hopkins as Orpheus and countertenor Jakub Józef Orliński as his otherworldly alter-ego.",[10402],869180
321,Lalbagh,"Sara’s husband Tom gets food-poisoned after a birthday party, and police suspect it was a deliberate attempt to murder him. And they are after the culprit.","[53, 9648]",899351
322,La beauté du monde,"A soldier suffering from trauma, Roman does not manage to find his bearings in society upon his return from his mission. His companion Clara leaves him, and takes their son with her. Deprived of his family, Roman goes to isolate himself in the mountains. Out of sight, he will let the memories of the war invade him, until one day he meets a group of lumberjacks, touched by his condition.",[],892683
323,팬텀: 더 뮤지컬 라이브,,[10402],892548
324,Sisyphus's vacation,,[18],785194
325,Aria the Benedizione,"Neo-Venezia has reached a long winter. Ai, Azusa and Anya, who were practicing jointly in the cold weather, visit the Undine Museum, led by Akira who seems not her usual self. At the museum, the trio meet its director, Asuka who is Akira's senior known as Himeya's legendary undine. The two of them are the successors to a gondola that has been carefully passed down since the founding of Himeya Company. However, Akira reveals that Aika, who is expected to inherit the gondola, has no intention of doing so. Azusa, who is not convinced, tries to find out why.","[16, 35, 878, 14]",808604
326,Christmas vs. The Walters,"Diane Walters, an over-burdened mother of two with a third child on the way, strives to create the perfect Christmas while her loving but dysfunctional family falls apart around her.",[35],876987
327,CHARACTER,"A kind man aspires to become a manga writer, but villains and evil deeds do not come easily to him, for he has little experience or natural inclination for them. Things take a surprise turn when he comes across a family who were described as idealized that are no more. He uses the real-life situation for his work.","[53, 9648, 80]",808667
328,Two,"Two people, a man and a woman, wake up naked and with their abdomens attached to each other.",[53],811072
329,Skylab,"Gauri, Anand and Ramarao are some of the many inhabitants of an eccentric village -Banda Lingampally. When the people of Banda lingampally hear that a Space station, Skylab, is falling right on their village, chaos ensues and it doesn't take long for this tragic turn of events to turn into a comedy.","[18, 878, 35]",850166
330,Sunshine Of My Life,,[18],838119
331,The End of Life,Saya who came to Tokyo after being traumatized by an incident eight years ago. She learns that the man involved in the case has been engaged to her sister and returns home without being able to stand. Saya's radical words and deeds involve the people around him and reveal their hidden humanity.,[],879895
332,La Grande aventure du Cirque Plume,,[99],891124
333,Born to Be Human,"Yang Shi-Nan is a 14-year-old boy who undergoes a metamorphosis without realising what is going on. It begins on a normal school day when he gets stomach cramps. After rushing to the toilet he notices that his urine is turning bloody red. Taken to a doctor he is diagnosed with “Disorders of Sex Development,” or intersex. Without consulting him, Shi-Nan’s parents decide to accept “sex reassignment surgery”, turning Shi-Nan into a female and changing her name to YANG Shi-Lan. The family moves to a new city to start a new life and it all seems to be going well as Shi-Lan blends in and even makes friends. It seems like the butterfly is about to break out of its chrysalis but can Yang Shi-Lan truly embrace her transformation?",[18],799073
334,Akhanda,Akhanda is an upcoming Indian Telugu-language action drama film written and directed by Boyapati Srinu and produced by Miryala Ravinder Reddy under the banner of Dwaraka Creations.,"[28, 10749]",794961
335,Muddy,upcoming pan indian movie,[],885240
336,Worship,"Worship is premised on a hard reality of the poor in Thailand: the only way for them to climb the economic ladder is not with hard work and financial prudence, but by winning the game of chance—lottery. Many of them thus stay devoted to their faith out of fervent hopes that the deities would reciprocate their devotion by endowing them with luck and prosperity.",[],890370
337,C'est la vie,,[35],554375
338,Adam,"Abla runs a modest local bakery from her home in Casablanca where she lives alone with her 8-year-old daughter Warda. Their routine of housework and homework is interrupted one day by a knock on the door. It is Samia, a young woman looking for a job and a roof over her head. The little girl is immediately taken with the newcomer, but her mother initially refuses to allow a pregnant stranger into their home. Gradually, however, Abla's resolve softens and Samia's arrival begins to offer all of them the prospect of a new life.",[18],595875
339,Mollo tutto e apro un chiringuito,,[35],839287
340,Oh My Ghost 7,,[35],889616
341,The Last Matinee,"On a stormy night in Montevideo in 1993, an engineering student named Ana takes over the duties of her father, a projectionist at a declining movie theatre, due to his ill health. Unbeknownst to her, the audience watching the film that she is running are being murdered by a mysterious killer.","[18, 27]",739291
342,Whina,"Biopic about the life of Whina Cooper, an activist who worked tirelessly to improve the lives of fellow Māori women.",[18],766314
343,Lifelines,"Esther receives an anonymous diary, written 20 years ago by a young girl in hospital. The girl’s story resonates deeply with Esther, who is still suffering from a recent break-up. Supported by her best friend Elena, Esther becomes obsessed with finding the diary’s mysterious author and getting to know what became of her. Her investigation turns into a genuine introspective journey for Esther to heal, move on with her past and eventually come back to life.",[],783568
344,The School of the Magical Animals,"Ida is new to town and has a hard time making friends. One day her weird class teacher Miss Cornfield announces that everyone in the class will soon have a magical animal to accompany them. Ida is put to the side of the fox Rabbat. Benni, just like Ida also an outsider, has the turtle Henrietta as a new companion. The animals are something very special: They not only have magical abilities, they can also speak and develop their very own character! Henrietta is slow but wise. Rabbat, on the other hand, is very smart and shrewd. Due to his charismatic nature, Ida quickly becomes the star of the class, everyone is keen to be friends with her. One day there is great excitement in the Winterstein School: A thief is up to mischief and makes things disappear. The children and their magical animals go in search of the perpetrator.","[12, 10751]",793937
345,Pathos,"Once upon a time, the last days of 2028. This world’s disarray, no more no less than ever. Accommodate, adapt, evolve. The inability to live. The endless survival. Angela, a retired history teacher, has long lived in voluntary isolation, locked in an apartment in Lisbon. All her life, she refused conventions. Today, on Christmas Eve, she is faced with a “trivial” decision. Hospitality.",[18],702932
346,Jerk,"""Jerk"" is an imaginary reconstruction – strange, poetic, funny and somber – of the crimes perpetrated by American serial killer Dean Corll who, with the help of teenagers David Brooks and Wayne Henley, killed more than twenty boys in the state of Texas during mid-70s.",[],884255
347,Gurthunda Seethakalam,Romantic tale of a middle-aged software employee who has endured several heartbreaks in his quest to find true love.,"[10749, 18]",804916
348,En Formation,,[99],822761
349,Bon Bini Holland 3,,[35],800309
350,Dragon Girl,"Nine year old Sara befriends a newborn dragon, together they will turn Christmas upside down and literary put it on fire.","[10751, 14]",669337
351,3:33,,"[27, 53]",892121
352,Mission Extreme,"After bringing down the man behind the Dhaka Attack, Head of Bomb Disposal Unit, Abid Rahman learns that an invisible threat still hovering over Bangladesh.",[28],708510
353,"Здравствуй, Дедушка Мороз!","A Moscow journalist is sent to prepare a report on the work of Santa Claus on New Year's Eve. Dressed in the suit and beard of the main New Year's wizard, he gets home to the boy Sasha, to whom he promises to fulfill his desire - to return his dad.","[35, 10751]",891733
354,Чиновник,"Andrey, the owner of a construction company, has to turn to an official he knows for help in order to win a government tender and avoid bankruptcy. Everything is ready to meet the ""dear"" guest, but as soon as he crosses the threshold, everything goes awry from the very first minute.",[35],871879
355,One Half of Me,"Jaana is a restaurant owner and mother of two, who spends her free time riding. Jaana lives with her charismatic, but short-tempered partner Marko. Jaana's life changes in a flash when she becomes paralyzed in a serious accident.",[18],606787
356,Wuhan Driver,A Chinese Uber driver in New York struggles to make ends meet as he picks up passengers on a long and dreary night.,[18],812568
357,Some Women,"With bracing honesty, filmmaker Quen WONG shares her journey as a transgender woman in Singapore—from her days as a teenage boy coming out to her uncommonly supportive family, to the present as a woman about to marry the love of her life. Locating herself within the local trans community, the documentary also weaves in interviews with different generations of trans women including ‘Anita’, a former legend of Bugis Street—a world-famous stomping ground for trans women in the 1950s to the ’80s—and Lune LOH, a trans youth activist.",[],890369
358,Velle,"Rishi is a writer/director who is narrating a script close to his heart to Rohini - possibly the lead protagonist of his film. As he begins his narration, we step into the world of Rahul, Riya, Rambo and Raju - four friends living their best days amusing people with childish shenanigans in school.  These four ""Vellas"" are complete and content with each other's company and couldn't care less about the world around them until life hits them in the face. An enthralling script narration on one end, and four immature kids trying to correct a plan gone wrong on the other - Velle is about laughter, friendships, frenzy and the unpredictability of life.","[35, 80]",899439
359,Red Soil,"Freshly hired as a labor nurse in a chemical factory, Nour discovers that small arrangements exist between management and her father, Slimane, the staff representative, and the company's pivot. Lies about polluting discharges, hidden illnesses of employees, hidden accidents ... Nour, little by little, no longer accepts the compromises of his father to preserve the image of the company. She decides to launch the alert.",[18],712120
360,"V lete ti poviem, ako sa mám",,[35],835381
361,Lingui: The Sacred Bonds,"Thirty-year-old Amina, a practicing Muslim, lives alone with her only child, the fifteen-year-old Maria. When Amina learns Maria is not only pregnant but wishes to abort the child, the two women face an impossible situation in a country where abortion is legally and morally condemned.",[18],820693
362,Ladki,"""India’s First Martial Arts Film""",[28],651534
363,45 do Segundo Tempo,,[35],593890
364,Laila in Haifa,"The film was shot entirely in a nightclub, with an adjoining contemporary art gallery, whose customers are both Israelis and Palestinians, in one of Israel’s most open cities, Haifa. A long night in a place where the most diverse people meet: Jews, Muslims, gays, heterosexuals, transvestites; and three women, who in that multifaceted microcosm, a gathering peaceful hideout, can find shelter from male bullying and arrogance.","[36, 10749, 35]",728107
365,"My Tyrano: Together, Forever",A tremendous tyrannosaurus—who does not eat meat—and a pterodactyl who cannot fly run into each other and begin their journey to find ‘Paradise’.,"[16, 10749, 12, 14]",562464
366,Rose,"Rose, 78-year-old, has just lost her beloved husband. When her grief gives way to a powerful impulse to live her life, making her realize that she can still redefine herself as a woman, the whole balance of the family is upset.",[18],846864
367,Whether the Weather is Fine,"Against the backdrop of the typhoon Yolanda, a mother and her son struggle for survival and deal with absurdity of fate, sustained by the hope that they carry, and what is lost and gained.",[18],645575
368,Anti Indian,Baasha dies just few days before the assembly by-Election for Mylapore constituency while the election campaign by the political parties are in full swing. Various obstacles faced to bury the deceased are revealed.,[18],829493
369,To Kill the Birds & the Bees,"A pair of young twins, a secondary school prefect, and a conservative housewife each has a sex-related encounter during the course of a day.","[16, 35, 10402]",890431
370,Bheemante Vazhi,,"[35, 18]",860776
371,Les rêves ne meurent jamais,,[99],891455
372,Vladivostok,"Having accidentally committed a crime, Victor tries to evade responsibility and flees. He meets Nika and falls in love with her. The young people are trying to arrange Victor's illegal escape abroad, but events take an unexpected turn.",[18],862258
373,We All Are Santiago,,[99],888457
374,Gaalipata 2,"Life surprises you with its weird plans and events which changes our lives so much so that we can never go back to being what we were earlier. At such times we have to rise against the wind just like a kite does. It is the same with the story of Gaalipata 2. Its story is set in two different time zones, in two different places but with the same characters. It's about a turbulent yet fun filled journey of three friends and their love interests.",[35],691704
375,O duelo dos Santos,,[],890772
376,Nine Hills One Valley,"The desire for ethnic supremacy and emergence of politics of identity had put the people of Manipur to an unceasing violence, amplifying further mistrust and animosity amongst its population. Yet, in the face of distressed memories, hope thrives.",[99],899920
377,"Marapu, Fire & Ritual","Marapu, Fire & Ritual is a story that follows Pak Ledi, Poho Maga’s uncle, as he overcomes his family’s tarnished reputation by taking responsibility to fix the past. He believes it is the right timing to conduct a sacred four day ritual to invite the Marapu spirits back into the village. But not everyone agrees to this. Pak Ledi must first unite the village leaders.",[99],899919
378,Aruna Vasudev – Mother of Asian Cinema,"Aruna Vasudev, Founder of Netpac, Cinemaya & Cinefan Film festival has touched the lives of many in the world of Cinema. This documentary traces her roots from her humble origins in an undivided British India, to corridors of cinematic universe. It brings together her journey as a film critic, cinema activist and an impresario, weaving a tapestry that connects the dots that make the large canvas that we know as Asian Cinema Renaissance. This film explores her dynamism painted through a narrative unfolding lives of critics, filmmakers, curators and programmers – who are hidden maestros that largely make the cinephilia culture and by large remain unsung in histories of Cinema.",[99],899918
379,Three Strangers,"Gwa To, a transgender man from a remote village in Rakhine, plans for relationship impermanence, assuming all women will eventually move on to “real” men. Ma Soe, a high school dropout with a traveling troupe, has sworn off marriage because she doesn’t want to end up with a drunk like her father. At a village event, Gwa To sees Ma Soe sing and falls in love. After a brief period of courtship, Ma Soe and Gwa To live together as a couple. Their relationship is tested when Gwa To brings home a two-month old boy, Phoe Htoo, put up for adoption.",[18],899911
380,1997,Based on True Events happened in Andhra Pradesh.,"[80, 18]",899699
381,Rajavamsam,,"[28, 10751, 10749]",620769
