,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
12,False,/cugmVwK0N4aAcLibelKN5jWDXSx.jpg,"[16, 28, 35, 14, 12]",768744,ja,僕のヒーローアカデミア THE MOVIE ワールド ヒーローズ ミッション,"A mysterious group called Humarize strongly believes in the Quirk Singularity Doomsday theory which states that when quirks get mixed further in with future generations, that power will bring forth the end of humanity. In order to save everyone, the Pro-Heroes around the world ask UA Academy heroes-in-training to assist them and form a world-classic selected hero team. It is up to the heroes to save the world and the future of heroes in what is the most dangerous crisis to take place yet in My Hero Academia.",246.689,/4NUzcKtYPKkfTwKsLjwNt8nRIXV.jpg,2021-08-06,My Hero Academia: World Heroes' Mission,False,7.2,17
13,False,/g2djzUqA6mFplzC03gDk0WSyg99.jpg,"[10751, 10402, 12, 16, 14]",568124,en,Encanto,"The tale of an extraordinary family, the Madrigals, who live hidden in the mountains of Colombia, in a magical house, in a vibrant town, in a wondrous, charmed place called an Encanto. The magic of the Encanto has blessed every child in the family with a unique gift from super strength to the power to heal—every child except one, Mirabel. But when she discovers that the magic surrounding the Encanto is in danger, Mirabel decides that she, the only ordinary Madrigal, might just be her exceptional family's last hope.",214.038,/gKV303VdLsR2PAEJMhSeZ2cxfQ0.jpg,2021-11-24,Encanto,False,0.0,0
14,False,/eP07auW0baxhbflms6obNfRB0NG.jpg,"[12, 18, 14]",559907,en,The Green Knight,"An epic fantasy adventure based on the timeless Arthurian legend, The Green Knight tells the story of Sir Gawain, King Arthur's reckless and headstrong nephew, who embarks on a daring quest to confront the eponymous Green Knight, a gigantic emerald-skinned stranger and tester of men.",294.514,/if4hw3Ou5Sav9Em7WWHj66mnywp.jpg,2021-07-29,The Green Knight,False,6.7,477
15,False,/zm2kMjiz0u6qdn2XKbEbQkDiltN.jpg,[27],675024,es,El Exorcismo de Carmen Farías,"Carmen, a brave journalist, discovers soon after her mother's death that she has inherited her grandma's house. She decides to move there without knowing it hides dark secrets.",192.576,/uoTPjx07dxTrC1g3dYeaS2WNVGL.jpg,2021-05-05,The Exorcism of Carmen Farias,False,6.4,74
16,False,/ovggmAOu1IbPGTQE8lg4lBasNC7.jpg,[878],412656,en,Chaos Walking,"Two unlikely companions embark on a perilous adventure through the badlands of an unexplored planet as they try to escape a dangerous and disorienting reality, where all inner thoughts are seen and heard by everyone.",148.157,/9kg73Mg8WJKlB9Y2SAJzeDKAnuB.jpg,2021-02-24,Chaos Walking,False,6.8,1324
17,False,/sqmGvNabWUD2hlhEqejksr6HVeX.jpg,"[18, 36, 10752, 53]",617653,en,The Last Duel,King Charles VI declares that Knight Jean de Carrouges settle his dispute with his squire by challenging him to a duel.,138.108,/zjrJE0fpzPvX8saJXj8VNfcjBoU.jpg,2021-10-13,The Last Duel,False,7.6,358
18,False,/7ajHGIAYNMiIzejy1LJWdPrcAx8.jpg,"[28, 35, 80, 53]",512195,en,Red Notice,"An Interpol-issued Red Notice is a global alert to hunt and capture the world's most wanted. But when a daring heist brings together the FBI's top profiler and two rival criminals, there's no telling what will happen.",160.599,/AviYDX3NuuyVQdZoLmLxNKp3zm8.jpg,2021-11-05,Red Notice,False,5.5,4
19,False,/qMxpGzmmnY1jLd4p7EhhoW43wWF.jpg,"[16, 14, 10751]",683127,ja,アーヤと魔女,A headstrong orphan discovers a world of spells and potions while living with a selfish witch.,114.663,/86jyzdxtAX8p956rVQDKwGbrYh2.jpg,2021-01-27,Earwig and the Witch,False,6.4,72
20,False,/2nU5H8XIgtMkJrxsryP6nJuAHQ.jpg,"[16, 18, 12, 10751]",805051,en,Smelliville,"The Oggly family arrive at the municipal rubbish dump of Smelliville and must look for a new home, but they never feel really welcome anywhere. They stink and are for most humans just a tad too oggly. When Firebottom, the family dragon, crash-lands on the run-down rubbish tip of the small town of Smelliville, the Ogglies at once feel at home. And it's here they want to stay.",129.247,/w7PJ7fBEYOuaAMKfYa4zmw45v3N.jpg,2021-01-01,The Ogglies: Welcome to Smelliville,False,7.7,31
21,False,/zEddiBK6yZNUGVnmBJzmnYcEWiR.jpg,"[18, 53, 27]",630240,fr,Titane,"A woman with a metal plate in her head from a childhood car accident embarks on a bizarre journey, bringing her into contact with a firefighter who's reunited with his missing son after 10 years.",101.794,/lubDkWllPr0Susbv0K4oMGuOiLg.jpg,2021-07-14,Titane,False,6.8,291
22,False,/7OcRErUXXdAVAHg6y5cjn56ivtu.jpg,"[18, 27, 9648, 53]",576845,en,Last Night in Soho,"A young girl, passionate about fashion design, is mysteriously able to enter the 1960s where she encounters her idol, a dazzling wannabe singer. But 1960s London is not what it seems, and time seems to be falling apart with shady consequences.",112.074,/5iGVofFc0mCr8aJYsVICm42ThIu.jpg,2021-10-21,Last Night in Soho,False,7.4,75
23,False,/g6wufgtycJCP508tlC3crSYFCgC.jpg,"[37, 18]",749274,en,Cry Macho,"Mike Milo, a one-time rodeo star and washed-up horse breeder, takes a job from an ex-boss to bring the man's young son home from Mexico.",102.589,/wqaaWAlXgLNGdAemU7wNvFZ70hr.jpg,2021-09-16,Cry Macho,False,6.6,222
24,False,/lbU0I0YWSgSm0GuMZbSvHmxO8gy.jpg,"[18, 27, 9648]",788929,is,Dýrið,"An Icelandic couple live with their herd of sheep on a beautiful but remote farm. When they discover a mysterious newborn on their land, they decide to keep it and raise it as their own. This unexpected development, and the prospects of a new family, brings them much joy before ultimately destroying them.",103.83,/gP9yviboTGWGolqUZKIB1UkF1C2.jpg,2021-08-12,Lamb,False,6.7,46
25,False,/zaY1FoAc39lHWaA6jUF93t95D7O.jpg,"[27, 28, 9648]",460458,en,Resident Evil: Welcome to Raccoon City,"Once the booming home of pharmaceutical giant Umbrella Corporation, Raccoon City is now a dying Midwestern town. The company’s exodus left the city a wasteland…with great evil brewing below the surface. When that evil is unleashed, the townspeople are forever…changed…and a small group of survivors must work together to uncover the truth behind Umbrella and make it through the night.",85.706,/bArhvjRHl535XMaSh9VjInF2mSZ.jpg,2021-11-24,Resident Evil: Welcome to Raccoon City,False,0.0,0
26,False,/5MlvT4DZIdkpb7A9t375HVoiJ1v.jpg,"[28, 12, 18, 53]",646207,en,The Ice Road,"After a remote diamond mine collapses in far northern Canada, an ice road driver must lead an impossible rescue mission over a frozen ocean to save the trapped miners.",92.947,/eOH9yh5r7QD4n94gbp7kULf2ft6.jpg,2021-06-24,The Ice Road,False,7.2,721
27,False,/kXB7UhPxNP7AwfArqPqcCr7bw5L.jpg,"[18, 27, 9648]",516329,en,Antlers,"A young teacher discovers that her troubled student's father and younger brother harbor a deadly supernatural secret. Taking the boy into her care, the teacher must fight for their survival against horrors beyond imagination.",80.461,/klsDRXM68wV7vZTTaAOuu62VNA1.jpg,2021-10-28,Antlers,False,5.9,23
28,False,/4sybNiCalJXketLuULuxtP8vz04.jpg,"[35, 14]",425909,en,Ghostbusters: Afterlife,"When a single mom and her two kids arrive in a small town, they begin to discover their connection to the original Ghostbusters and the secret legacy their grandfather left behind.",108.444,/kHNWm8YDl1Pf6tyzluLagbtkU94.jpg,2021-11-11,Ghostbusters: Afterlife,False,0.0,0
29,False,/rc8WAwoTTZ5HDUDBiKhIohbl57A.jpg,[27],575088,ru,Яга. Кошмар тёмного леса,"The young family who moved to a new apartment on the outskirts of the city. The nanny hired by them for the newborn daughter quickly gained confidence. However, the older boy, Egor, talks about the frightening behavior of a woman, but his parents do not believe him. The surveillance cameras installed by the father for comfort only confirm everything is in order. Then one day, Egor, returning home, finds no trace of either the nanny or the little sister, and the parents are in a strange trance and do not even remember that they had a daughter. Then Egor, together with his friends, goes in search, during which it turns out that the nanny is an ancient Slavic demon, popularly known as Baba Yaga.",75.686,/8m5HTXzwewlfXhtZtLlLts53YTW.jpg,2020-02-27,Baba Yaga: Terror of the Dark Forest,False,6.1,159
30,False,/zsmTFn1Y2ulNd2njTjDbIhYwmkx.jpg,"[35, 18]",542178,en,The French Dispatch,"The staff of a European publication decides to publish a memorial edition highlighting the three best stories from the last decade: an artist sentenced to life imprisonment, student riots, and a kidnapping resolved by a chef.",61.379,/6JXR3KJH5roiBCjWFt09xfgxHZc.jpg,2021-10-21,The French Dispatch,False,7.3,131
31,False,/vwBa7djy1oxfxUjc7YtVgGNsjrT.jpg,"[14, 16, 12]",4935,ja,ハウルの動く城,"When Sophie, a shy young woman, is cursed with an old body by a spiteful witch, her only chance of breaking the spell lies with a self-indulgent yet insecure young wizard and his companions in his legged, walking castle.",59.0,/TkTPELv4kC3u1lkloush8skOjE.jpg,2004-11-19,Howl's Moving Castle,False,8.4,6770
32,False,/oGC6etRRnMQaLAorTESurrHquB.jpg,"[28, 53, 878]",763164,en,Apex,"Ex-cop James Malone is serving a life sentence for a crime he didn’t commit. He is offered a chance at freedom if he can survive a deadly game of Apex, in which six hunters pay for the pleasure of hunting another human on a remote island. He accepts, and once he arrives, all hell breaks loose.",57.811,/iCVLDTGFJXSPtdMmdbVnmfJ3wPQ.jpg,2021-11-12,Apex,False,0.0,0
